2.4	0.013787	0.0289704	0.0323057	0.0256865	0.0193709	0.0164318	0.0163497
2.45	0.0140737	0.029115	0.0320627	0.0252956	0.0190249	0.0162307	0.0163054
2.5	0.0143602	0.0292493	0.0318164	0.0249069	0.0186874	0.0160322	0.0162591
2.55	0.0146464	0.0293732	0.0315669	0.0245204	0.018358	0.0158352	0.0162098
2.6	0.014932	0.0294871	0.0313145	0.024136	0.0180359	0.0156401	0.0161547
2.65	0.0152168	0.0295911	0.0310593	0.0237544	0.0177206	0.0154468	0.0160975
2.7	0.0155008	0.0296854	0.0308015	0.023376	0.017412	0.0152586	0.016038
2.75	0.0157837	0.0297702	0.0305414	0.0230015	0.0171101	0.015076	0.0159748
2.8	0.0160654	0.0298455	0.0302791	0.0226315	0.0168151	0.0149	0.0159081
2.85	0.0163456	0.0299117	0.0300147	0.0222666	0.0165275	0.0147311	0.0158385
2.9	0.0166243	0.0299689	0.0297485	0.0219072	0.016248	0.014569	0.0157667
2.95	0.0169013	0.0300173	0.0294807	0.0215536	0.0159768	0.0144132	0.0156932
3	0.0171764	0.030057	0.0292114	0.0212061	0.015714	0.0142628	0.0156183
3.05	0.0174495	0.0300882	0.0289407	0.0208647	0.0154593	0.0141171	0.0155422
3.1	0.0177203	0.0301114	0.0286689	0.0205296	0.015212	0.0139754	0.0154645
3.15	0.0179889	0.0301265	0.0283961	0.0202008	0.0149714	0.0138372	0.0153851
3.2	0.0182549	0.0301323	0.0281224	0.0198782	0.0147365	0.0137028	0.0153037
3.25	0.0185184	0.0301305	0.027848	0.0195617	0.0145067	0.0135723	0.0152207
3.3	0.018779	0.0301223	0.027573	0.0192513	0.0142814	0.0134451	0.0151368
3.35	0.0190367	0.0301068	0.0272976	0.0189468	0.0140606	0.0133206	0.0150531
3.4	0.0192914	0.0300841	0.0270219	0.0186481	0.0138443	0.013199	0.0149701
3.45	0.019543	0.0300543	0.026746	0.0183552	0.0136329	0.0130798	0.0148883
3.5	0.0197912	0.0300177	0.0264701	0.018068	0.0134271	0.0129623	0.0148071
3.55	0.020036	0.0299744	0.0261943	0.0177863	0.0132273	0.0128457	0.0147254
3.6	0.0202772	0.0299246	0.0259188	0.01751	0.013034	0.0127295	0.014642
3.65	0.0205148	0.0298684	0.0256435	0.0172391	0.0128475	0.0126133	0.0145557
3.7	0.0207486	0.0298061	0.0253687	0.0169734	0.012668	0.0124971	0.0144662
3.75	0.0209784	0.0297378	0.0250945	0.0167129	0.0124953	0.0123812	0.0143736
3.8	0.0212043	0.0296636	0.024821	0.0164575	0.0123293	0.0122663	0.014279
3.85	0.0214261	0.0295825	0.0245482	0.0162071	0.0121695	0.0121531	0.0141837
3.9	0.0216436	0.0294974	0.0242762	0.0159616	0.0120154	0.0120425	0.0140889
3.95	0.0218569	0.029407	0.0240053	0.015721	0.0118664	0.0119347	0.0139958
4	0.0220658	0.0293112	0.0237354	0.0154852	0.011722	0.01183	0.0139048
4.05	0.0222702	0.0292104	0.0234666	0.015254	0.0115815	0.011728	0.0138161
4.1	0.02247	0.0291047	0.0231991	0.0150275	0.0114444	0.0116281	0.0137293
4.15	0.0226652	0.0289944	0.0229329	0.0148056	0.0113103	0.0115297	0.013644
4.2	0.0228557	0.0288794	0.0226681	0.0145881	0.0111788	0.0114321	0.0135598
4.25	0.0230415	0.0287601	0.0224048	0.0143751	0.0110496	0.0113348	0.0134765
4.3	0.0232224	0.0286364	0.022143	0.0141664	0.0109225	0.0112375	0.0133942
4.35	0.0233984	0.0285086	0.0218828	0.013962	0.0107974	0.0111402	0.0133127
4.4	0.0235695	0.0283768	0.0216244	0.0137617	0.0106741	0.0110433	0.013232
4.45	0.0237356	0.0282411	0.0213676	0.0135656	0.0105526	0.0109471	0.013152
4.5	0.0238966	0.0281017	0.0211127	0.0133736	0.010433	0.010852	0.0130719
4.55	0.0240526	0.0279587	0.0208597	0.0131855	0.0103152	0.0107587	0.0129912
4.6	0.0242035	0.0278123	0.0206086	0.0130014	0.0101993	0.0106674	0.0129093
4.65	0.0243492	0.0276625	0.0203595	0.0128211	0.0100853	0.0105785	0.0128258
4.7	0.0244898	0.0275096	0.0201124	0.0126445	0.00997342	0.0104918	0.0127404
4.75	0.0246252	0.0273536	0.0198674	0.0124717	0.00986355	0.0104074	0.0126537
4.8	0.0247554	0.0271947	0.0196245	0.0123025	0.00975581	0.010325	0.0125664
4.85	0.0248804	0.027033	0.0193838	0.0121368	0.00965022	0.0102442	0.0124794
4.9	0.0250002	0.0268687	0.0191453	0.0119747	0.00954682	0.0101646	0.0123938
4.95	0.0251147	0.0267018	0.0189091	0.0118159	0.00944563	0.0100858	0.0123104
5	0.0252241	0.0265325	0.0186751	0.0116606	0.00934665	0.0100074	0.0122298
5.05	0.0253282	0.0263608	0.0184435	0.0115085	0.00924989	0.00992899	0.0121522
5.1	0.0254271	0.026187	0.0182142	0.0113596	0.00915534	0.00985036	0.0120774
5.15	0.0255209	0.0260111	0.0179873	0.011214	0.00906296	0.0097714	0.0120052
5.2	0.0256094	0.0258333	0.0177628	0.0110714	0.00897274	0.00969212	0.0119348
5.25	0.0256928	0.0256536	0.0175407	0.0109318	0.00888463	0.00961261	0.0118658
5.3	0.0257711	0.0254722	0.0173211	0.0107952	0.00879861	0.00953305	0.0117975
5.35	0.0258442	0.0252891	0.0171039	0.0106615	0.00871462	0.00945368	0.0117298
5.4	0.0259123	0.0251045	0.0168893	0.0105306	0.00863261	0.00937476	0.0116626
5.45	0.0259753	0.0249185	0.0166771	0.0104025	0.00855253	0.00929661	0.0115958
5.5	0.0260333	0.0247312	0.0164674	0.0102772	0.00847432	0.00921949	0.0115297
5.55	0.0260863	0.0245426	0.0162603	0.0101545	0.00839794	0.00914368	0.0114647
5.6	0.0261344	0.024353	0.0160557	0.0100344	0.00832332	0.00906942	0.0114011
5.65	0.0261775	0.0241623	0.0158537	0.0099168	0.00825042	0.00899689	0.0113392
5.7	0.0262158	0.0239706	0.0156542	0.00980172	0.00817917	0.00892625	0.0112791
5.75	0.0262493	0.0237782	0.0154572	0.00968908	0.00810953	0.00885759	0.0112208
5.8	0.026278	0.0235849	0.0152628	0.00957881	0.00804143	0.00879096	0.0111643
5.85	0.026302	0.0233911	0.015071	0.00947086	0.00797483	0.00872637	0.0111093
5.9	0.0263213	0.0231966	0.0148817	0.00936519	0.00790968	0.00866378	0.0110554
5.95	0.026336	0.0230016	0.014695	0.00926173	0.00784593	0.00860313	0.0110024
6	0.0263463	0.0228063	0.0145108	0.00916044	0.00778352	0.00854431	0.0109497
6.05	0.0263517	0.0226106	0.0143291	0.00906126	0.00772242	0.0084872	0.010897
6.1	0.0263522	0.0224146	0.01415	0.00896415	0.00766257	0.00843166	0.0108441
6.15	0.0263487	0.0222184	0.0139734	0.00886905	0.00760395	0.00837756	0.0107908
6.2	0.0263412	0.0220222	0.0137993	0.00877593	0.00754649	0.00832473	0.0107369
6.25	0.0263293	0.0218259	0.0136277	0.00868473	0.00749018	0.00827303	0.0106824
6.3	0.0263132	0.0216297	0.0134586	0.00859542	0.00743497	0.00822231	0.0106275
6.35	0.0262929	0.0214335	0.013292	0.00850794	0.00738082	0.00817244	0.0105722
6.4	0.0262686	0.0212376	0.0131279	0.00842226	0.00732771	0.0081233	0.0105169
6.45	0.0262401	0.0210418	0.0129661	0.00833833	0.00727559	0.00807477	0.0104618
6.5	0.0262077	0.0208464	0.0128069	0.00825611	0.00722443	0.00802675	0.0104071
6.55	0.0261715	0.0206513	0.01265	0.00817555	0.00717421	0.00797917	0.0103531
6.6	0.0261312	0.0204567	0.0124955	0.00809662	0.0071249	0.00793194	0.0103
6.65	0.0260866	0.0202625	0.0123434	0.00801928	0.00707648	0.00788502	0.0102481
6.7	0.0260396	0.0200689	0.0121937	0.0079435	0.00702888	0.00783836	0.0101974
6.75	0.0259882	0.0198758	0.0120462	0.00786922	0.00698213	0.00779194	0.0101481
6.8	0.0259333	0.0196834	0.0119011	0.00779643	0.00693618	0.00774572	0.0101001
6.85	0.0258749	0.0194917	0.0117583	0.00772508	0.006891	0.0076997	0.0100534
6.9	0.0258131	0.0193008	0.0116177	0.00765515	0.00684659	0.00765388	0.010008
6.95	0.025748	0.0191106	0.0114794	0.00758659	0.00680291	0.00760827	0.00996363
7	0.0256795	0.0189213	0.0113433	0.00751937	0.00675994	0.00756287	0.00992022
7.05	0.0256078	0.0187328	0.0112093	0.00745346	0.00671767	0.00751771	0.00987755
7.1	0.0255329	0.0185453	0.0110776	0.00738884	0.00667607	0.00747282	0.00983545
7.15	0.025455	0.0183587	0.010948	0.00732547	0.00663513	0.0074282	0.00979372
7.2	0.025374	0.0181732	0.0108205	0.00726331	0.00659483	0.00738389	0.00975217
7.25	0.02529	0.0179887	0.0106951	0.00720235	0.00655515	0.00733991	0.00971063
7.3	0.0252032	0.0178052	0.0105717	0.00714255	0.00651608	0.0072963	0.00966895
7.35	0.0251136	0.0176229	0.0104504	0.00708389	0.00647759	0.00725308	0.009627
7.4	0.0250212	0.0174418	0.0103311	0.00702633	0.00643968	0.00721026	0.00958468
7.45	0.0249262	0.0172618	0.0102138	0.00696986	0.00640232	0.00716789	0.00954192
7.5	0.0248285	0.017083	0.0100984	0.00691444	0.00636551	0.00712599	0.00949869
7.55	0.0247283	0.0169055	0.009985	0.00686005	0.00632923	0.00708457	0.00945495
7.6	0.0246257	0.0167292	0.00987347	0.00680667	0.00629347	0.00704367	0.00941074
7.65	0.0245207	0.0165543	0.00976382	0.00675428	0.00625821	0.00700329	0.00936609
7.7	0.0244133	0.0163806	0.00965602	0.00670284	0.00622345	0.00696345	0.00932105
7.75	0.0243038	0.0162083	0.00955004	0.00665235	0.00618916	0.00692418	0.00927571
7.8	0.024192	0.0160374	0.00944586	0.00660276	0.00615534	0.00688547	0.00923014
7.85	0.0240781	0.0158679	0.00934345	0.00655407	0.00612198	0.00684735	0.00918444
7.9	0.0239622	0.0156998	0.00924277	0.00650626	0.00608907	0.00680983	0.00913872
7.95	0.0238443	0.0155331	0.00914381	0.00645929	0.00605659	0.0067729	0.00909307
8	0.0237245	0.0153678	0.00904654	0.00641316	0.00602453	0.00673657	0.00904761
8.05	0.0236028	0.015204	0.00895093	0.00636783	0.00599288	0.00670085	0.00900242
8.1	0.0234794	0.0150417	0.00885696	0.0063233	0.00596165	0.00666574	0.00895761
8.15	0.0233543	0.0148809	0.00876459	0.00627954	0.0059308	0.00663124	0.00891325
8.2	0.0232275	0.0147216	0.00867381	0.00623654	0.00590034	0.00659735	0.00886942
8.25	0.0230992	0.0145639	0.00858458	0.00619427	0.00587026	0.00656408	0.00882619
8.3	0.0229694	0.0144076	0.00849688	0.00615272	0.00584056	0.0065314	0.00878362
8.35	0.0228381	0.0142529	0.00841068	0.00611187	0.00581121	0.00649934	0.00874174
8.4	0.0227054	0.0140997	0.00832596	0.00607172	0.00578222	0.00646787	0.00870059
8.45	0.0225715	0.0139481	0.0082427	0.00603223	0.00575358	0.006437	0.00866019
8.5	0.0224362	0.0137981	0.00816087	0.00599339	0.00572528	0.00640672	0.00862056
8.55	0.0222998	0.0136496	0.00808044	0.0059552	0.00569731	0.00637702	0.00858169
8.6	0.0221623	0.0135027	0.0080014	0.00591763	0.00566968	0.0063479	0.00854357
8.65	0.0220236	0.0133574	0.00792371	0.00588067	0.00564236	0.00631935	0.0085062
8.7	0.021884	0.0132136	0.00784736	0.00584431	0.00561535	0.00629137	0.00846953
8.75	0.0217434	0.0130715	0.00777231	0.00580853	0.00558865	0.00626394	0.00843356
8.8	0.0216019	0.0129309	0.00769856	0.00577331	0.00556226	0.00623706	0.00839824
8.85	0.0214596	0.0127919	0.00762606	0.00573865	0.00553617	0.00621072	0.00836353
8.9	0.0213165	0.0126544	0.00755481	0.00570453	0.00551037	0.00618492	0.00832939
8.95	0.0211726	0.0125186	0.00748478	0.00567095	0.00548486	0.00615964	0.00829579
9	0.0210281	0.0123843	0.00741595	0.00563787	0.00545964	0.00613488	0.00826266
9.05	0.020883	0.0122516	0.00734829	0.00560531	0.0054347	0.00611063	0.00822998
9.1	0.0207373	0.0121205	0.00728179	0.00557324	0.00541004	0.00608688	0.00819768
9.15	0.020591	0.0119909	0.00721641	0.00554165	0.00538565	0.00606362	0.00816572
9.2	0.0204443	0.0118629	0.00715215	0.00551054	0.00536154	0.00604084	0.00813407
9.25	0.0202972	0.0117364	0.00708898	0.00547988	0.00533769	0.00601853	0.00810267
9.3	0.0201498	0.0116115	0.00702688	0.00544968	0.00531411	0.00599669	0.00807149
9.35	0.020002	0.0114881	0.00696583	0.00541993	0.00529079	0.00597531	0.00804048
9.4	0.0198539	0.0113663	0.00690582	0.0053906	0.00526773	0.00595437	0.00800962
9.45	0.0197056	0.011246	0.00684682	0.0053617	0.00524493	0.00593387	0.00797887
9.5	0.0195571	0.0111272	0.00678881	0.00533321	0.00522237	0.0059138	0.00794819
9.55	0.0194085	0.0110099	0.00673178	0.00530513	0.00520007	0.00589415	0.00791757
9.6	0.0192598	0.0108942	0.00667571	0.00527744	0.00517802	0.00587491	0.00788698
9.65	0.019111	0.0107799	0.00662058	0.00525014	0.00515622	0.00585608	0.0078564
9.7	0.0189622	0.0106671	0.00656637	0.00522322	0.00513465	0.00583764	0.0078258
9.75	0.0188135	0.0105557	0.00651307	0.00519667	0.00511333	0.00581958	0.00779519
9.8	0.0186648	0.0104458	0.00646065	0.00517048	0.00509225	0.0058019	0.00776454
9.85	0.0185163	0.0103374	0.00640911	0.00514464	0.00507141	0.00578459	0.00773385
9.9	0.0183679	0.0102304	0.00635842	0.00511916	0.0050508	0.00576764	0.00770311
9.95	0.0182196	0.0101248	0.00630857	0.00509401	0.00503043	0.00575104	0.00767232
10	0.0180716	0.0100207	0.00625955	0.0050692	0.00501029	0.00573478	0.00764147
10.05	0.0179239	0.00991793	0.00621133	0.00504471	0.00499038	0.00571885	0.00761057
10.1	0.0177765	0.00981657	0.0061639	0.00502054	0.0049707	0.00570324	0.00757962
10.15	0.0176294	0.00971658	0.00611726	0.00499667	0.00495125	0.00568794	0.00754862
10.2	0.0174826	0.00961796	0.00607137	0.00497312	0.00493202	0.00567294	0.00751757
10.25	0.0173362	0.00952069	0.00602624	0.00494986	0.00491301	0.00565825	0.00748649
10.3	0.0171903	0.00942475	0.00598184	0.00492688	0.00489423	0.00564384	0.0074554
10.35	0.0170448	0.00933014	0.00593816	0.00490419	0.00487567	0.0056297	0.00742428
10.4	0.0168998	0.00923684	0.00589519	0.00488178	0.00485733	0.00561584	0.00739317
10.45	0.0167554	0.00914484	0.00585291	0.00485964	0.0048392	0.00560224	0.00736206
10.5	0.0166114	0.00905412	0.00581131	0.00483776	0.00482129	0.00558889	0.00733097
10.55	0.0164681	0.00896467	0.00577038	0.00481614	0.0048036	0.00557579	0.00729992
10.6	0.0163253	0.00887648	0.0057301	0.00479478	0.00478612	0.00556293	0.00726891
10.65	0.0161831	0.00878953	0.00569046	0.00477366	0.00476885	0.00555029	0.00723797
10.7	0.0160416	0.00870381	0.00565146	0.00475279	0.00475179	0.00553788	0.0072071
10.75	0.0159008	0.0086193	0.00561307	0.00473215	0.00473494	0.00552568	0.00717631
10.8	0.0157606	0.00853599	0.00557528	0.00471174	0.0047183	0.00551368	0.00714563
10.85	0.0156212	0.00845387	0.00553809	0.00469156	0.00470187	0.00550188	0.00711506
10.9	0.0154825	0.00837292	0.00550148	0.0046716	0.00468565	0.00549028	0.00708463
10.95	0.0153445	0.00829312	0.00546544	0.00465186	0.00466964	0.00547886	0.00705433
11	0.0152074	0.00821447	0.00542995	0.00463233	0.00465383	0.00546761	0.00702419
11.05	0.015071	0.00813695	0.00539502	0.004613	0.00463822	0.00545653	0.00699421
11.1	0.0149354	0.00806055	0.00536062	0.00459388	0.00462283	0.00544562	0.00696442
11.15	0.0148007	0.00798524	0.00532675	0.00457496	0.00460764	0.00543486	0.00693482
11.2	0.0146668	0.00791102	0.00529339	0.00455624	0.00459265	0.00542425	0.00690542
11.25	0.0145337	0.00783787	0.00526055	0.00453771	0.00457787	0.00541379	0.00687624
11.3	0.0144016	0.00776578	0.00522819	0.00451936	0.00456329	0.00540345	0.00684728
11.35	0.0142703	0.00769473	0.00519633	0.0045012	0.00454892	0.00539325	0.00681856
11.4	0.0141399	0.0076247	0.00516494	0.00448323	0.00453475	0.00538316	0.00679008
11.45	0.0140105	0.00755569	0.00513401	0.00446543	0.00452078	0.0053732	0.00676186
11.5	0.0138819	0.00748769	0.00510355	0.00444781	0.00450703	0.00536334	0.00673391
11.55	0.0137543	0.00742067	0.00507353	0.00443036	0.00449347	0.00535358	0.00670622
11.6	0.0136277	0.00735462	0.00504396	0.00441308	0.00448013	0.00534391	0.00667882
11.65	0.013502	0.00728953	0.00501482	0.00439596	0.00446699	0.00533433	0.0066517
11.7	0.0133773	0.00722538	0.0049861	0.00437902	0.00445405	0.00532484	0.00662487
11.75	0.0132536	0.00716217	0.0049578	0.00436223	0.00444132	0.00531542	0.00659835
11.8	0.0131308	0.00709988	0.00492991	0.00434561	0.0044288	0.00530607	0.00657212
11.85	0.013009	0.00703849	0.00490241	0.00432914	0.00441648	0.00529678	0.00654621
11.9	0.0128882	0.00697799	0.00487532	0.00431283	0.00440437	0.00528755	0.00652062
11.95	0.0127685	0.00691838	0.0048486	0.00429668	0.00439246	0.00527837	0.00649534
12	0.0126497	0.00685963	0.00482227	0.00428068	0.00438076	0.00526923	0.00647039
12.05	0.012532	0.00680173	0.00479631	0.00426483	0.00436926	0.00526013	0.00644577
12.1	0.0124153	0.00674468	0.00477071	0.00424913	0.00435796	0.00525107	0.00642148
12.15	0.0122996	0.00668846	0.00474547	0.00423357	0.00434687	0.00524202	0.00639752
12.2	0.0121849	0.00663306	0.00472058	0.00421817	0.00433598	0.005233	0.0063739
12.25	0.0120712	0.00657846	0.00469603	0.00420291	0.00432529	0.00522399	0.00635062
12.3	0.0119586	0.00652467	0.00467182	0.00418779	0.0043148	0.00521498	0.00632769
12.35	0.0118471	0.00647165	0.00464794	0.00417281	0.00430452	0.00520598	0.0063051
12.4	0.0117365	0.0064194	0.00462439	0.00415797	0.00429442	0.00519698	0.00628286
12.45	0.011627	0.00636792	0.00460117	0.00414327	0.00428453	0.00518796	0.00626097
12.5	0.0115186	0.00631718	0.00457825	0.00412871	0.00427483	0.00517893	0.00623943
12.55	0.0114111	0.00626719	0.00455565	0.00411428	0.00426532	0.00516989	0.00621824
12.6	0.0113047	0.00621792	0.00453335	0.00409999	0.00425601	0.00516082	0.00619741
12.65	0.0111994	0.00616937	0.00451134	0.00408582	0.00424688	0.00515172	0.00617693
12.7	0.0110951	0.00612152	0.00448963	0.00407179	0.00423795	0.00514259	0.0061568
12.75	0.0109918	0.00607437	0.00446821	0.00405789	0.0042292	0.00513342	0.00613703
12.8	0.0108896	0.0060279	0.00444707	0.00404411	0.00422063	0.00512421	0.00611761
12.85	0.0107884	0.00598211	0.0044262	0.00403045	0.00421224	0.00511496	0.00609855
12.9	0.0106882	0.00593699	0.00440561	0.00401692	0.00420403	0.00510567	0.00607985
12.95	0.010589	0.00589251	0.00438528	0.00400352	0.004196	0.00509632	0.00606149
13	0.0104909	0.00584869	0.00436521	0.00399023	0.00418815	0.00508692	0.00604349
13.05	0.0103938	0.00580549	0.0043454	0.00397706	0.00418047	0.00507747	0.00602585
13.1	0.0102978	0.00576292	0.00432584	0.00396401	0.00417295	0.00506797	0.00600855
13.15	0.0102027	0.00572097	0.00430653	0.00395108	0.00416561	0.0050584	0.00599159
13.2	0.0101087	0.00567962	0.00428745	0.00393826	0.00415843	0.00504878	0.00597498
13.25	0.0100156	0.00563887	0.00426861	0.00392556	0.00415141	0.0050391	0.00595872
13.3	0.00992358	0.0055987	0.00425	0.00391297	0.00414455	0.00502936	0.00594278
