20	0.00048	-0.00001	0.00186	-0.00155
20.04	0.00026	-0.00012	0.00155	-0.00177
20.08	0.00058	0.00008	0.00186	-0.00155
20.12	0.00042	-0.00009	0.00147	-0.00186
20.16	0.00032	-0.00012	0.0017	-0.00159
20.2	0.00048	-0.00001	0.00186	-0.00146
20.24	0.00023	-0.00012	0.00155	-0.00173
20.28	0.00055	0.00008	0.00194	-0.00155
20.32	0.00042	-0.00009	0.00147	-0.00191
20.36	0.00036	-0.00012	0.0017	-0.00164
20.4	0.00048	-0.00001	0.00178	-0.00155
20.44	0.00032	-0.00012	0.00155	-0.00168
20.48	0.00055	0.00008	0.00186	-0.00155
20.52	0.00039	-0.00009	0.00147	-0.00186
20.56	0.00032	-0.00015	0.0017	-0.00164
20.6	0.00048	-0.00001	0.00178	-0.00159
20.64	0.00023	-0.00012	0.00155	-0.00173
20.68	0.00055	0.00008	0.00194	-0.00146
20.72	0.00042	-0.00012	0.00147	-0.00186
20.76	0.00036	-0.00012	0.0017	-0.00159
20.8	0.00048	-0.00001	0.00186	-0.00159
20.84	0.00026	-0.00012	0.00155	-0.00168
20.88	0.00055	0.00008	0.00194	-0.00155
20.92	0.00042	-0.00012	0.00147	-0.00181
20.96	0.00036	-0.00012	0.0017	-0.00159
21	0.00048	-0.00001	0.00178	-0.0015
21.04	0.00026	-0.00015	0.00155	-0.00173
21.08	0.00055	0.00008	0.00194	-0.00159
21.12	0.00042	-0.00009	0.00147	-0.00186
21.16	0.00036	-0.00012	0.0017	-0.00159
21.2	0.00048	-0.00001	0.00178	-0.00159
21.24	0.00026	-0.00015	0.00155	-0.00173
21.28	0.00052	0.00008	0.00186	-0.00159
21.32	0.00039	-0.00012	0.00147	-0.00186
21.36	0.00032	-0.00012	0.0017	-0.00159
21.4	0.00048	-0.00001	0.00178	-0.00155
21.44	0.00026	-0.00015	0.00155	-0.00173
21.48	0.00055	0.00008	0.00186	-0.00155
21.52	0.00039	-0.00009	0.00147	-0.00186
21.56	0.00036	-0.00012	0.00178	-0.00159
21.6	0.00048	-0.00001	0.00178	-0.0015
21.64	0.00026	-0.00015	0.00155	-0.00173
21.68	0.00055	0.00008	0.00186	-0.00155
21.72	0.00039	-0.00009	0.00147	-0.00181
21.76	0.00032	-0.00012	0.0017	-0.00159
21.8	0.00048	-0.00003	0.00186	-0.00146
21.84	0.00023	-0.00015	0.00155	-0.00177
21.88	0.00052	0.00008	0.00194	-0.00155
21.92	0.00042	-0.00009	0.00147	-0.00186
21.96	0.00036	-0.00012	0.0017	-0.00159
22	0.00048	-0.00003	0.00186	-0.0015
22.04	0.00026	-0.00015	0.00147	-0.00168
22.08	0.00055	0.00008	0.00186	-0.00155
22.12	0.00042	-0.00009	0.00147	-0.00186
22.16	0.00036	-0.00012	0.0017	-0.00159
22.2	0.00048	-0.00001	0.00186	-0.00155
22.24	0.00029	-0.00015	0.00155	-0.00173
22.28	0.00055	0.00008	0.00186	-0.0015
22.32	0.00039	-0.00009	0.00147	-0.00191
22.36	0.00036	-0.00012	0.0017	-0.00159
22.4	0.00048	-0.00001	0.00186	-0.0015
22.44	0.00023	-0.00015	0.00155	-0.00177
22.48	0.00055	0.00008	0.00186	-0.0015
22.52	0.00042	-0.00009	0.00147	-0.00186
22.56	0.00036	-0.00012	0.00162	-0.00159
22.6	0.00052	-0.00001	0.00186	-0.00159
22.64	0.00026	-0.00015	0.00155	-0.00168
22.68	0.00055	0.00008	0.00194	-0.0015
22.72	0.00042	-0.00009	0.00147	-0.00191
22.76	0.00032	-0.00012	0.0017	-0.00159
22.8	0.00048	-0.00001	0.00178	-0.0015
22.84	0.00023	-0.00015	0.00155	-0.00168
22.88	0.00055	0.00008	0.00194	-0.0015
22.92	0.00042	-0.00009	0.00155	-0.00186
22.96	0.00036	-0.00012	0.0017	-0.00164
23	0.00052	-0.00001	0.00186	-0.00155
23.04	0.00026	-0.00015	0.00155	-0.00168
23.08	0.00055	0.00008	0.00186	-0.00146
23.12	0.00042	-0.00009	0.00147	-0.00181
23.16	0.00032	-0.00012	0.0017	-0.00164
23.2	0.00048	-0.00001	0.00178	-0.00159
23.24	0.00026	-0.00018	0.00162	-0.00173
23.28	0.00052	0.00008	0.00194	-0.00141
23.32	0.00042	-0.00006	0.00155	-0.00173
23.36	0.00036	-0.00012	0.00162	-0.00164
23.4	0.00048	-0.00001	0.00186	-0.00164
23.44	0.00026	-0.00018	0.00155	-0.00173
23.48	0.00055	0.00008	0.00186	-0.00141
23.52	0.00042	-0.00009	0.00147	-0.00181
23.56	0.00032	-0.00012	0.00162	-0.00159
23.6	0.00048	-0.00001	0.00186	-0.00164
23.64	0.00023	-0.00015	0.00155	-0.00177
23.68	0.00052	0.00005	0.00194	-0.00146
23.72	0.00042	-0.00006	0.00155	-0.00181
23.76	0.00036	-0.00012	0.0017	-0.00164
23.8	0.00048	-0.00003	0.00186	-0.00155
23.84	0.00026	-0.00018	0.00155	-0.00181
23.88	0.00052	0.00005	0.00194	-0.00146
23.92	0.00042	-0.00009	0.00155	-0.00181
23.96	0.00036	-0.00012	0.00162	-0.00164
24	0.00048	-0.00001	0.00186	-0.00159
24.04	0.00023	-0.00021	0.00155	-0.00181
24.08	0.00052	0.00008	0.00194	-0.00146
24.12	0.00042	-0.00009	0.00155	-0.00177
24.16	0.00032	-0.00012	0.00162	-0.00164
24.2	0.00048	-0.00001	0.00178	-0.00155
24.24	0.00026	-0.00018	0.00155	-0.00173
24.28	0.00052	0.00005	0.00194	-0.00146
24.32	0.00042	-0.00009	0.00155	-0.00181
24.36	0.00036	-0.00012	0.00162	-0.00164
24.4	0.00048	-0.00001	0.00186	-0.0015
24.44	0.00023	-0.00018	0.00155	-0.00173
24.48	0.00052	0.00008	0.00194	-0.00141
24.52	0.00042	-0.00006	0.00155	-0.00186
24.56	0.00036	-0.00012	0.00162	-0.00164
24.6	0.00048	-0.00001	0.00186	-0.00146
24.64	0.00026	-0.00021	0.00155	-0.00168
24.68	0.00052	0.00005	0.00194	-0.00141
24.72	0.00042	-0.00009	0.00155	-0.00177
24.76	0.00036	-0.00012	0.00162	-0.00164
24.8	0.00048	-0.00001	0.00186	-0.00159
24.84	0.00026	-0.00021	0.00155	-0.00177
24.88	0.00052	0.00005	0.00194	-0.00137
24.92	0.00042	-0.00009	0.00155	-0.00181
24.96	0.00032	-0.00012	0.00162	-0.00159
25	0.00052	-0.00001	0.00178	-0.00159
25.04	0.00026	-0.00021	0.00162	-0.00173
25.08	0.00052	0.00005	0.00194	-0.00146
25.12	0.00042	-0.00009	0.00155	-0.00181
25.16	0.00032	-0.00012	0.00162	-0.00159
25.2	0.00045	-0.00001	0.00178	-0.00159
25.24	0.00026	-0.00021	0.00162	-0.00173
25.28	0.00052	0.00005	0.00194	-0.00146
25.32	0.00042	-0.00006	0.00155	-0.00177
25.36	0.00032	-0.00012	0.00162	-0.00159
25.4	0.00048	-0.00001	0.00178	-0.00159
25.44	0.00029	-0.00021	0.00155	-0.00168
25.48	0.00055	0.00005	0.00194	-0.00146
25.52	0.00042	-0.00006	0.00155	-0.00181
25.56	0.00036	-0.00012	0.00162	-0.00164
25.6	0.00048	-0.00001	0.00178	-0.00155
25.64	0.00029	-0.00021	0.00155	-0.00168
25.68	0.00052	0.00005	0.00194	-0.00137
25.72	0.00039	-0.00009	0.00155	-0.00177
25.76	0.00032	-0.00012	0.00162	-0.00164
25.8	0.00052	-0.00001	0.00186	-0.00155
25.84	0.00029	-0.00018	0.00155	-0.00181
25.88	0.00052	0.00008	0.00194	-0.00141
25.92	0.00042	-0.00003	0.00155	-0.00177
25.96	0.00036	-0.00012	0.00162	-0.00159
26	0.00048	-0.00001	0.00178	-0.0015
26.04	0.00026	-0.00021	0.00155	-0.00173
26.08	0.00052	0.00005	0.00194	-0.00146
26.12	0.00048	-0.00006	0.00155	-0.00181
26.16	0.00036	-0.00012	0.00162	-0.00159
26.2	0.00048	-0.00001	0.00186	-0.00155
26.24	0.00029	-0.00018	0.00162	-0.00177
26.28	0.00052	0.00008	0.00201	-0.00141
26.32	0.00042	-0.00003	0.00155	-0.00181
26.36	0.00036	-0.00012	0.00162	-0.00159
26.4	0.00052	0.00002	0.00178	-0.00155
26.44	0.00029	-0.00021	0.00162	-0.00168
26.48	0.00052	0.00005	0.00194	-0.0015
26.52	0.00042	-0.00006	0.00155	-0.00181
26.56	0.00036	-0.00012	0.0017	-0.00159
26.6	0.00048	-0.00001	0.00186	-0.00155
26.64	0.00029	-0.00021	0.00155	-0.00168
26.68	0.00052	0.00005	0.00201	-0.0015
26.72	0.00042	-0.00006	0.00155	-0.00181
26.76	0.00036	-0.00012	0.00162	-0.00159
26.8	0.00048	-0.00001	0.00178	-0.00159
26.84	0.00036	-0.00021	0.00155	-0.00173
26.88	0.00052	0.00005	0.00201	-0.0015
26.92	0.00042	-0.00006	0.00155	-0.00181
26.96	0.00032	-0.00012	0.00162	-0.00159
27	0.00048	0.00002	0.00186	-0.00155
27.04	0.00032	-0.00018	0.00155	-0.00173
27.08	0.00055	0.00005	0.00201	-0.00146
27.12	0.00048	-0.00006	0.00162	-0.00181
27.16	0.00039	-0.00012	0.00162	-0.00159
