2.25	0.00403471	0.026288	0.0272199	0.0168506	0.012979
2.3	0.00414329	0.0264967	0.0268337	0.0166261	0.0131646
2.35	0.00425345	0.0266958	0.0264476	0.0164046	0.0133396
2.4	0.00436519	0.0268853	0.0260621	0.0161857	0.0135035
2.45	0.00447852	0.0270653	0.0256777	0.0159699	0.0136559
2.5	0.00459346	0.0272359	0.0252952	0.0157587	0.0137971
2.55	0.00471002	0.0273972	0.0249153	0.0155537	0.0139272
2.6	0.00482821	0.0275492	0.0245387	0.0153563	0.0140469
2.65	0.00494803	0.027692	0.0241663	0.015167	0.0141568
2.7	0.0050695	0.0278258	0.0237984	0.0149859	0.0142576
2.75	0.00519262	0.0279506	0.0234356	0.0148124	0.0143501
2.8	0.0053174	0.0280665	0.0230781	0.0146454	0.0144347
2.85	0.00544385	0.0281738	0.022726	0.014484	0.0145121
2.9	0.00557196	0.0282724	0.0223795	0.0143273	0.0145828
2.95	0.00570174	0.0283626	0.0220386	0.0141748	0.0146473
3	0.00583319	0.0284444	0.0217032	0.0140263	0.0147059
3.05	0.00596631	0.028518	0.0213733	0.0138815	0.0147586
3.1	0.00610109	0.0285835	0.0210488	0.0137401	0.0148053
3.15	0.00623754	0.0286411	0.0207296	0.0136019	0.0148461
3.2	0.00637564	0.0286909	0.0204156	0.0134661	0.0148811
3.25	0.00651538	0.028733	0.0201068	0.0133342	0.0149106
3.3	0.00665675	0.0287676	0.0198031	0.0132048	0.0149352
3.35	0.00679974	0.0287948	0.0195044	0.0130771	0.0149554
3.4	0.00694433	0.028815	0.0192106	0.012951	0.0149716
3.45	0.00709051	0.028828	0.0189218	0.0128261	0.0149841
3.5	0.00723826	0.028833	0.0186377	0.0127018	0.0149931
3.55	0.00738755	0.0288312	0.0183584	0.0125777	0.0149985
3.6	0.00753837	0.0288238	0.0180839	0.0124542	0.0150007
3.65	0.00769068	0.0288099	0.017814	0.0123319	0.0149993
3.7	0.00784446	0.0287896	0.0175487	0.0122117	0.0149934
3.75	0.00799967	0.0287631	0.017288	0.0120942	0.0149836
3.8	0.0081563	0.0287304	0.0170318	0.0119798	0.0149702
3.85	0.00831429	0.0286918	0.0167802	0.0118688	0.0149551
3.9	0.00847363	0.0286474	0.0165329	0.0117609	0.014939
3.95	0.00863427	0.0285973	0.0162901	0.0116557	0.0149212
4	0.00879617	0.0285417	0.0160516	0.0115525	0.0149023
4.05	0.0089593	0.0284807	0.0158174	0.0114506	0.0148821
4.1	0.00912361	0.0284144	0.0155875	0.0113491	0.0148596
4.15	0.00928907	0.028342	0.0153618	0.0112478	0.0148338
4.2	0.00945562	0.0282657	0.0151403	0.0111465	0.014804
4.25	0.00962323	0.0281849	0.0149228	0.0110453	0.0147703
4.3	0.00979185	0.0280989	0.0147095	0.0109448	0.0147333
4.35	0.00996143	0.0280085	0.0145001	0.0108455	0.0146941
4.4	0.0101319	0.0279136	0.0142947	0.0107478	0.0146542
4.45	0.0103033	0.0278144	0.0140932	0.0106524	0.0146146
4.5	0.0104755	0.0277111	0.0138955	0.0105595	0.0145758
4.55	0.0106484	0.0276036	0.0137017	0.0104694	0.014538
4.6	0.0108221	0.0274922	0.0135115	0.010382	0.0145009
4.65	0.0109964	0.027377	0.0133251	0.010297	0.0144637
4.7	0.0111714	0.0272581	0.0131423	0.0102141	0.0144259
4.75	0.0113469	0.0271357	0.012963	0.0101328	0.0143871
4.8	0.0115229	0.0270097	0.0127873	0.0100525	0.014347
4.85	0.0116994	0.0268805	0.012615	0.00997281	0.0143057
4.9	0.0118763	0.026748	0.0124462	0.00989326	0.014263
4.95	0.0120535	0.0266124	0.0122807	0.00981355	0.0142188
5	0.012231	0.0264738	0.0121184	0.00973352	0.0141726
5.05	0.0124088	0.0263324	0.0119594	0.00965312	0.0141242
5.1	0.0125868	0.0261882	0.0118036	0.00957239	0.0140731
5.15	0.0127649	0.0260414	0.0116509	0.00949144	0.0140193
5.2	0.0129431	0.025892	0.0115013	0.00941049	0.0139631
5.25	0.0131214	0.0257403	0.0113547	0.00932983	0.0139052
5.3	0.0132996	0.0255862	0.011211	0.00924979	0.0138464
5.35	0.0134777	0.0254299	0.0110702	0.00917071	0.0137879
5.4	0.0136557	0.0252715	0.0109323	0.00909292	0.0137307
5.45	0.0138335	0.0251111	0.0107971	0.0090167	0.0136756
5.5	0.0140111	0.0249487	0.0106647	0.00894228	0.0136228
5.55	0.0141883	0.0247846	0.0105349	0.00886984	0.0135723
5.6	0.0143652	0.0246188	0.0104078	0.00879953	0.0135236
5.65	0.0145417	0.0244514	0.0102833	0.0087314	0.0134759
5.7	0.0147177	0.0242825	0.0101613	0.00866549	0.0134284
5.75	0.0148931	0.0241121	0.0100417	0.00860178	0.0133802
5.8	0.015068	0.0239404	0.00992461	0.0085402	0.0133308
5.85	0.0152423	0.0237675	0.00980986	0.00848065	0.0132796
5.9	0.0154158	0.0235935	0.00969743	0.00842301	0.0132267
5.95	0.0155886	0.0234183	0.00958727	0.00836712	0.0131722
6	0.0157606	0.0232422	0.00947934	0.00831283	0.0131164
6.05	0.0159317	0.0230652	0.00937358	0.00825996	0.0130599
6.1	0.0161018	0.0228874	0.00926996	0.00820834	0.013003
6.15	0.016271	0.0227089	0.00916842	0.00815782	0.0129462
6.2	0.0164392	0.0225297	0.00906893	0.00810822	0.0128897
6.25	0.0166062	0.0223499	0.00897143	0.00805941	0.0128335
6.3	0.0167721	0.0221697	0.00887588	0.00801125	0.0127777
6.35	0.0169368	0.021989	0.00878225	0.00796363	0.012722
6.4	0.0171002	0.0218079	0.00869049	0.00791645	0.0126662
6.45	0.0172624	0.0216266	0.00860056	0.00786961	0.0126101
6.5	0.0174231	0.021445	0.00851241	0.00782305	0.0125532
6.55	0.0175824	0.0212633	0.00842601	0.00777671	0.0124956
6.6	0.0177402	0.0210814	0.00834132	0.00773057	0.012437
6.65	0.0178965	0.0208996	0.0082583	0.00768458	0.0123775
6.7	0.0180512	0.0207178	0.00817692	0.00763873	0.0123173
6.75	0.0182042	0.0205361	0.00809713	0.00759302	0.0122566
6.8	0.0183555	0.0203546	0.0080189	0.00754745	0.0121957
6.85	0.0185051	0.0201733	0.00794219	0.00750203	0.0121349
6.9	0.0186529	0.0199922	0.00786698	0.00745678	0.0120747
6.95	0.0187989	0.0198115	0.00779322	0.00741172	0.0120153
7	0.0189429	0.0196311	0.00772089	0.00736687	0.011957
7.05	0.019085	0.0194512	0.00764995	0.00732226	0.0119001
7.1	0.0192251	0.0192717	0.00758038	0.00727792	0.0118447
7.15	0.0193632	0.0190928	0.00751213	0.00723389	0.0117909
7.2	0.0194992	0.0189144	0.00744519	0.00719019	0.0117385
7.25	0.0196331	0.0187366	0.00737952	0.00714685	0.0116875
7.3	0.0197648	0.0185595	0.00731509	0.0071039	0.0116376
7.35	0.0198942	0.0183831	0.00725187	0.00706137	0.0115887
7.4	0.0200215	0.0182075	0.00718984	0.00701928	0.0115404
7.45	0.0201464	0.0180326	0.00712897	0.00697765	0.0114925
7.5	0.020269	0.0178585	0.00706923	0.00693651	0.0114448
7.55	0.0203893	0.0176853	0.0070106	0.00689588	0.0113969
7.6	0.0205072	0.017513	0.00695305	0.00685578	0.0113486
7.65	0.0206226	0.0173416	0.00689656	0.00681621	0.0112997
7.7	0.0207355	0.0171712	0.00684111	0.0067772	0.0112502
7.75	0.020846	0.0170018	0.00678666	0.00673876	0.0112
7.8	0.020954	0.0168334	0.0067332	0.00670089	0.011149
7.85	0.0210594	0.016666	0.00668071	0.0066636	0.0110972
7.9	0.0211622	0.0164997	0.00662916	0.0066269	0.0110448
7.95	0.0212624	0.0163345	0.00657853	0.00659079	0.0109918
8	0.02136	0.0161705	0.00652881	0.00655528	0.0109385
8.05	0.021455	0.0160076	0.00647996	0.00652036	0.0108848
8.1	0.0215472	0.0158459	0.00643197	0.00648604	0.0108311
8.15	0.0216369	0.0156853	0.00638483	0.00645231	0.0107774
8.2	0.0217237	0.015526	0.00633851	0.00641917	0.010724
8.25	0.0218079	0.015368	0.00629299	0.00638662	0.0106709
8.3	0.0218894	0.0152111	0.00624826	0.00635466	0.0106184
8.35	0.0219681	0.0150556	0.00620429	0.00632328	0.0105666
8.4	0.022044	0.0149013	0.00616106	0.00629248	0.0105155
8.45	0.0221172	0.0147484	0.00611858	0.00626224	0.0104652
8.5	0.0221876	0.0145967	0.0060768	0.00623258	0.0104158
8.55	0.0222551	0.0144464	0.00603572	0.00620347	0.0103672
8.6	0.02232	0.0142975	0.00599532	0.00617491	0.0103195
8.65	0.022382	0.0141499	0.00595559	0.00614691	0.0102726
8.7	0.0224411	0.0140036	0.00591651	0.00611944	0.0102264
8.75	0.0224975	0.0138588	0.00587807	0.00609251	0.010181
8.8	0.0225511	0.0137153	0.00584025	0.00606611	0.0101362
8.85	0.0226019	0.0135732	0.00580303	0.00604022	0.0100919
8.9	0.0226498	0.0134325	0.00576642	0.00601483	0.010048
8.95	0.022695	0.0132932	0.00573038	0.00598996	0.0100046
9	0.0227373	0.0131553	0.00569492	0.00596557	0.00996132
9.05	0.0227769	0.0130188	0.00566001	0.00594168	0.00991824
9.1	0.0228136	0.0128837	0.00562565	0.00591827	0.00987522
9.15	0.0228476	0.0127501	0.00559182	0.00589532	0.00983221
9.2	0.0228787	0.0126178	0.00555851	0.00587285	0.00978912
9.25	0.0229071	0.012487	0.0055257	0.00585084	0.00974589
9.3	0.0229328	0.0123576	0.00549339	0.00582928	0.00970249
9.35	0.0229556	0.0122296	0.00546157	0.00580816	0.00965887
9.4	0.0229757	0.0121031	0.00543023	0.00578748	0.00961502
9.45	0.0229931	0.0119779	0.00539935	0.00576724	0.00957093
9.5	0.0230078	0.0118542	0.00536892	0.00574742	0.00952659
9.55	0.0230198	0.0117318	0.00533894	0.00572801	0.00948203
9.6	0.0230291	0.0116109	0.00530939	0.00570901	0.00943727
9.65	0.0230359	0.0114914	0.00528027	0.00569041	0.00939233
9.7	0.0230398	0.0113732	0.00525156	0.0056722	0.00934726
9.75	0.0230407	0.0112565	0.00522326	0.00565438	0.0093021
9.8	0.0230392	0.0111411	0.00519536	0.00563693	0.00925691
9.85	0.0230354	0.0110271	0.00516785	0.00561985	0.00921173
9.9	0.0230289	0.0109145	0.00514073	0.00560313	0.00916663
9.95	0.0230199	0.0108033	0.00511397	0.00558676	0.00912167
10	0.0230083	0.0106934	0.00508759	0.00557073	0.00907691
10.05	0.0229942	0.0105848	0.00506156	0.00555504	0.00903241
10.1	0.0229775	0.0104776	0.00503589	0.00553968	0.00898823
10.15	0.0229585	0.0103718	0.00501056	0.00552464	0.00894443
10.2	0.022937	0.0102672	0.00498556	0.00550991	0.00890106
10.25	0.0229128	0.010164	0.00496089	0.00549549	0.00885818
10.3	0.0228863	0.0100621	0.00493655	0.00548136	0.00881583
10.35	0.0228579	0.00996143	0.00491252	0.00546752	0.00877407
10.4	0.0228268	0.00986209	0.0048888	0.00545397	0.00873293
10.45	0.0227934	0.00976403	0.00486538	0.00544069	0.00869245
10.5	0.0227578	0.00966723	0.00484226	0.00542768	0.00865265
10.55	0.0227199	0.00957168	0.00481943	0.00541493	0.00861357
10.6	0.0226798	0.00947738	0.00479688	0.00540243	0.00857523
10.65	0.0226374	0.00938431	0.00477461	0.00539017	0.00853764
10.7	0.022593	0.00929247	0.00475261	0.00537814	0.00850081
10.75	0.0225463	0.00920183	0.00473087	0.00536635	0.00846475
10.8	0.0224976	0.0091124	0.00470939	0.00535477	0.00842946
10.85	0.0224469	0.00902415	0.00468816	0.00534341	0.00839494
10.9	0.0223941	0.00893708	0.00466718	0.00533225	0.00836118
10.95	0.0223392	0.00885118	0.00464644	0.00532129	0.00832818
11	0.0222825	0.00876644	0.00462594	0.00531052	0.00829593
11.05	0.0222238	0.00868283	0.00460567	0.00529994	0.0082644
11.1	0.0221632	0.00860036	0.00458562	0.00528953	0.00823358
11.15	0.0221007	0.008519	0.00456579	0.00527929	0.00820345
11.2	0.0220364	0.00843874	0.00454618	0.00526922	0.008174
11.25	0.0219703	0.00835957	0.00452677	0.0052593	0.00814518
11.3	0.0219024	0.00828148	0.00450758	0.00524953	0.00811699
11.35	0.0218328	0.00820446	0.00448858	0.00523991	0.00808939
11.4	0.0217616	0.00812849	0.00446978	0.00523043	0.00806236
11.45	0.0216887	0.00805357	0.00445118	0.00522108	0.00803587
11.5	0.0216141	0.00797967	0.00443277	0.00521185	0.00800989
11.55	0.021538	0.00790679	0.00441454	0.00520274	0.00798439
11.6	0.0214604	0.00783492	0.0043965	0.00519375	0.00795934
11.65	0.0213812	0.00776405	0.00437863	0.00518486	0.00793472
11.7	0.0213006	0.00769415	0.00436094	0.00517608	0.00791049
11.75	0.0212185	0.00762522	0.00434343	0.00516738	0.00788663
11.8	0.021135	0.00755724	0.00432609	0.00515878	0.00786311
11.85	0.0210502	0.00749021	0.00430891	0.00515025	0.0078399
11.9	0.0209641	0.0074241	0.0042919	0.0051418	0.00781697
11.95	0.0208766	0.00735892	0.00427506	0.00513342	0.0077943
12	0.0207879	0.00729464	0.00425837	0.00512509	0.00777186
12.05	0.020698	0.00723126	0.00424184	0.00511682	0.00774964
12.1	0.0206069	0.00716876	0.00422547	0.0051086	0.00772761
12.15	0.0205147	0.00710714	0.00420926	0.00510043	0.00770574
12.2	0.0204214	0.00704637	0.00419319	0.00509228	0.00768402
12.25	0.020327	0.00698645	0.00417728	0.00508417	0.00766243
12.3	0.0202315	0.00692738	0.00416152	0.00507607	0.00764094
12.35	0.020135	0.00686913	0.0041459	0.005068	0.00761956
12.4	0.0200376	0.00681169	0.00413043	0.00505993	0.00759825
12.45	0.0199392	0.00675506	0.0041151	0.00505187	0.007577
12.5	0.01984	0.00669922	0.00409991	0.00504381	0.00755581
12.55	0.0197399	0.00664417	0.00408486	0.00503573	0.00753465
12.6	0.0196389	0.00658989	0.00406995	0.00502765	0.00751352
12.65	0.0195372	0.00653637	0.00405518	0.00501954	0.00749241
12.7	0.0194346	0.00648361	0.00404054	0.00501141	0.0074713
12.75	0.0193314	0.00643159	0.00402604	0.00500325	0.0074502
12.8	0.0192274	0.0063803	0.00401166	0.00499506	0.00742909
12.85	0.0191228	0.00632973	0.00399743	0.00498683	0.00740797
12.9	0.0190176	0.00627987	0.00398331	0.00497856	0.00738683
12.95	0.0189117	0.00623071	0.00396933	0.00497025	0.00736567
13	0.0188053	0.00618225	0.00395547	0.00496189	0.00734448
13.05	0.0186983	0.00613447	0.00394174	0.00495347	0.00732326
13.1	0.0185909	0.00608736	0.00392813	0.004945	0.00730201
13.15	0.0184829	0.00604091	0.00391463	0.00493648	0.00728073
13.2	0.0183746	0.00599511	0.00390126	0.0049279	0.00725941
13.25	0.0182658	0.00594996	0.00388801	0.00491925	0.00723805
13.3	0.0181566	0.00590544	0.00387487	0.00491055	0.00721665
13.35	0.018047	0.00586155	0.00386184	0.00490177	0.00719521
13.4	0.0179372	0.00581828	0.00384893	0.00489294	0.00717374
13.45	0.017827	0.00577561	0.00383613	0.00488404	0.00715223
13.5	0.0177166	0.00573354	0.00382344	0.00487507	0.00713069
13.55	0.0176059	0.00569206	0.00381086	0.00486603	0.00710911
13.6	0.017495	0.00565116	0.00379839	0.00485693	0.00708749
13.65	0.0173839	0.00561083	0.00378603	0.00484776	0.00706585
13.7	0.0172727	0.00557106	0.00377377	0.00483852	0.00704417
13.75	0.0171613	0.00553184	0.00376162	0.00482922	0.00702247
13.8	0.0170498	0.00549317	0.00374957	0.00481985	0.00700074
13.85	0.0169383	0.00545503	0.00373763	0.00481042	0.00697899
13.9	0.0168267	0.00541742	0.00372579	0.00480092	0.00695723
13.95	0.016715	0.00538033	0.00371405	0.00479135	0.00693544
14	0.0166033	0.00534376	0.00370242	0.00478173	0.00691364
14.05	0.0164917	0.00530768	0.0036909	0.00477204	0.00689184
14.1	0.0163801	0.00527209	0.00367947	0.00476229	0.00687002
14.15	0.0162685	0.005237	0.00366816	0.00475249	0.0068482
14.2	0.0161571	0.00520238	0.00365694	0.00474262	0.00682638
14.25	0.0160457	0.00516822	0.00364584	0.0047327	0.00680456
14.3	0.0159345	0.00513454	0.00363484	0.00472272	0.00678275
14.35	0.0158234	0.0051013	0.00362394	0.00471269	0.00676096
14.4	0.0157125	0.00506851	0.00361316	0.0047026	0.00673919
14.45	0.0156017	0.00503616	0.00360249	0.00469246	0.00671744
14.5	0.0154912	0.00500425	0.00359193	0.00468228	0.00669571
14.55	0.0153809	0.00497276	0.00358148	0.00467204	0.00667403
14.6	0.0152708	0.00494169	0.00357114	0.00466176	0.00665238
14.65	0.015161	0.00491104	0.00356092	0.00465143	0.00663078
14.7	0.0150515	0.00488079	0.00355082	0.00464105	0.00660924
14.75	0.0149422	0.00485094	0.00354083	0.00463064	0.00658775
14.8	0.0148333	0.00482149	0.00353095	0.00462019	0.00656633
14.85	0.0147247	0.00479243	0.0035212	0.00460969	0.006545
14.9	0.0146164	0.00476376	0.00351156	0.00459917	0.00652374
14.95	0.0145085	0.00473547	0.00350204	0.00458861	0.00650257
15	0.014401	0.00470755	0.00349264	0.00457802	0.00648151
15.05	0.0142939	0.00467999	0.00348337	0.00456741	0.00646055
15.1	0.0141871	0.0046528	0.00347419	0.00455677	0.0064397
15.15	0.0140808	0.00462597	0.00346515	0.00454612	0.00641898
15.2	0.0139749	0.0045995	0.00345623	0.00453546	0.00639839
15.25	0.0138695	0.00457337	0.00344742	0.00452479	0.00637794
15.3	0.0137645	0.00454759	0.00343873	0.00451411	0.00635763
15.35	0.0136599	0.00452215	0.00343016	0.00450344	0.00633747
15.4	0.0135559	0.00449704	0.00342171	0.00449277	0.00631748
15.45	0.0134523	0.00447227	0.00341337	0.00448212	0.00629764
15.5	0.0133492	0.00444782	0.00340514	0.00447149	0.00627798
15.55	0.0132467	0.00442369	0.00339703	0.00446089	0.0062585
15.6	0.0131446	0.00439988	0.00338903	0.00445031	0.0062392
15.65	0.0130431	0.00437638	0.00338115	0.00443978	0.00622008
15.7	0.0129421	0.00435319	0.00337337	0.00442928	0.00620116
15.75	0.0128417	0.0043303	0.00336571	0.00441884	0.00618243
15.8	0.0127419	0.00430771	0.00335816	0.00440845	0.00616391
15.85	0.0126426	0.00428541	0.00335071	0.00439813	0.00614558
15.9	0.0125438	0.00426339	0.00334338	0.00438787	0.00612746
15.95	0.0124457	0.00424166	0.00333615	0.00437769	0.00610954
16	0.0123482	0.0042202	0.00332903	0.00436759	0.00609183
16.05	0.0122512	0.00419901	0.00332203	0.00435757	0.00607434
16.1	0.0121549	0.00417808	0.00331513	0.00434764	0.00605705
16.15	0.0120592	0.00415742	0.00330834	0.00433781	0.00603998
16.2	0.0119641	0.00413701	0.00330167	0.00432807	0.00602313
16.25	0.0118696	0.00411684	0.00329511	0.00431843	0.00600649
16.3	0.0117757	0.00409692	0.00328867	0.0043089	0.00599006
16.35	0.0116825	0.00407723	0.00328235	0.00429948	0.00597385
16.4	0.0115899	0.00405778	0.00327614	0.00429017	0.00595787
16.45	0.011498	0.00403855	0.00327006	0.00428097	0.0059421
16.5	0.0114067	0.00401955	0.00326411	0.00427188	0.00592655
16.55	0.0113161	0.00400076	0.00325827	0.0042629	0.00591123
16.6	0.0112261	0.00398219	0.00325257	0.00425405	0.00589614
16.65	0.0111368	0.00396383	0.00324699	0.00424531	0.00588127
16.7	0.0110481	0.00394567	0.00324155	0.00423669	0.00586663
16.75	0.01096	0.00392772	0.00323623	0.00422819	0.00585222
16.8	0.0108727	0.00390996	0.00323106	0.00421981	0.00583804
16.85	0.010786	0.00389241	0.00322601	0.00421155	0.00582409
16.9	0.0106999	0.00387505	0.0032211	0.00420343	0.00581038
16.95	0.0106145	0.00385789	0.00321633	0.00419543	0.0057969
17	0.0105298	0.00384091	0.00321168	0.00418756	0.00578365
17.05	0.0104457	0.00382413	0.00320717	0.00417982	0.00577064
17.1	0.0103623	0.00380754	0.00320279	0.00417223	0.00575786
17.15	0.0102795	0.00379114	0.00319854	0.00416477	0.00574531
17.2	0.0101974	0.00377493	0.00319441	0.00415746	0.00573299
17.25	0.0101159	0.00375891	0.0031904	0.0041503	0.00572089
17.3	0.0100351	0.00374308	0.00318651	0.00414329	0.005709
17.35	0.00995496	0.00372743	0.00318274	0.00413645	0.00569733
17.4	0.00987546	0.00371197	0.00317907	0.00412977	0.00568586
17.45	0.00979662	0.0036967	0.00317551	0.00412326	0.00567458
17.5	0.00971844	0.00368161	0.00317205	0.00411693	0.00566349
17.55	0.00964091	0.0036667	0.00316869	0.00411077	0.00565258
17.6	0.00956403	0.00365198	0.00316543	0.00410479	0.00564184
17.65	0.00948781	0.00363742	0.00316225	0.00409899	0.00563126
17.7	0.00941224	0.00362304	0.00315917	0.00409337	0.00562083
17.75	0.00933734	0.00360883	0.00315618	0.00408794	0.00561054
17.8	0.00926309	0.00359479	0.00315327	0.00408268	0.00560039
17.85	0.0091895	0.0035809	0.00315045	0.0040776	0.00559036
17.9	0.00911658	0.00356716	0.00314773	0.00407269	0.00558045
17.95	0.00904432	0.00355356	0.0031451	0.00406795	0.00557066
18	0.00897272	0.0035401	0.00314257	0.00406337	0.00556098
18.05	0.00890178	0.00352676	0.00314014	0.00405894	0.0055514
18.1	0.00883152	0.00351355	0.00313782	0.00405465	0.00554193
18.15	0.00876192	0.00350044	0.00313562	0.00405051	0.00553256
18.2	0.00869298	0.00348745	0.00313354	0.0040465	0.00552328
18.25	0.00862471	0.00347454	0.00313157	0.00404263	0.0055141
18.3	0.00855711	0.00346174	0.00312973	0.00403888	0.005505
18.35	0.00849015	0.00344903	0.00312801	0.00403526	0.00549599
18.4	0.00842385	0.00343641	0.00312641	0.00403176	0.00548705
18.45	0.00835818	0.0034239	0.00312493	0.00402839	0.00547818
18.5	0.00829314	0.00341149	0.00312355	0.00402515	0.00546937
18.55	0.00822873	0.00339919	0.00312227	0.00402204	0.00546062
18.6	0.00816491	0.00338701	0.00312108	0.00401906	0.0054519
18.65	0.00810167	0.00337496	0.00311998	0.00401621	0.00544322
